1776
1929
1885
2058
1907
2143
2206
2112
2131
1948
2291
2112
2122
2985
2690
2634
2339
2924
2805
2755
2901
2527
2159
2337
2237
2224
2251
2384
2340
2234
2642
2422
2381
2527
2428
2167
2275
2589
2364
2407
2736
2452
2600
2554
2640
2396
2488
2660
2512
2746
2559
2399
2770
2870
2300
2391
1936
2308
2128
1940
1925
2108
2343
2223
2174
2277
2480
2749
2794
2846
2792
2668
2712
2793
2209
2381
2218
2368
2503
2619
2378
2262
2145
2008
2186
1994
2075
1933
2214
2408
2049
2110
2391
2218
2337
2808
2244
2213
2569
2455
