2249
2362
2263
2469
2352
2320
2290
2267
2235
2269
2272
2273
2185
2496
2195
2155
1992
2323
2427
2189
2377
2282
2317
2174
2400
2300
2120
2259
2262
2271
2334
2833
2375
2426
2489
2446
2693
2088
2096
2121
2150
2129
2111
2145
2185
1915
2274
2193
2171
2154
2143
2066
2100
2188
2058
2327
2034
2197
2169
2171
2084
2081
2475
2187
2147
1931
2163
1988
1997
2261
1917
1920
2095
2064
2082
1954
2134
1980
1917
1954
1925
2026
2014
2178
2208
2055
2117
2030
1982
2056
2118
2072
2185
2112
2197
2027
2104
2637
2363
2019
